Symbol,DATE,CLOSE,Sector
KOTAKBANK,2020-03-04,1607.95,banks
BHARTIARTL,2020-03-04,516.75,telecommunications
INFY,2020-03-04,758.75,it
POWERGRID,2020-03-04,197.05,power
MARUTI,2020-03-04,6384.35,auto
ONGC,2020-03-04,92.8,oil_refineries
TATASTEEL,2020-03-04,377.15,iron_steel
ASIANPAINT,2020-03-04,1847.95,chemical
HINDUNILVR,2020-03-04,2175.85,personal_care
SUNPHARMA,2020-03-04,405.45,pharmaceuticals
NTPC,2020-03-04,107.95,power
ZEEL,2020-03-04,251.75,media_entmt
COALINDIA,2020-03-04,178.1,mining
ITC,2020-03-04,187.5,other
VEDL,2020-03-04,119.35,mining
EICHERMOT,2020-03-04,17254.2,auto
IOC,2020-03-04,106.6,oil_refineries
DRREDDY,2020-03-04,3171.35,pharmaceuticals
BAJAJFINSV,2020-03-04,8799.7,finance
TITAN,2020-03-04,1250.95,other
TECHM,2020-03-04,771.3,it
ULTRACEMCO,2020-03-04,4172.8,chemical
UPL,2020-03-04,511.6,chemical
M&M,2020-03-04,474.65,auto
HCLTECH,2020-03-04,563.1,it
NESTLEIND,2020-03-04,16541.5,food
WIPRO,2020-03-04,228.85,it
BAJAJ-AUTO,2020-03-04,2711.5,auto
BRITANNIA,2020-03-04,3063.05,food
JSWSTEEL,2020-03-04,245.6,iron_steel
GRASIM,2020-03-04,689.5,other
GAIL,2020-03-04,106.05,oil_refineries
HEROMOTOCO,2020-03-04,2046.35,auto
HINDALCO,2020-03-04,160.6,iron_steel
INFRATEL,2020-03-04,221.05,telecommunications
CIPLA,2020-03-04,447.65,pharmaceuticals
ADANIPORTS,2020-03-04,345.95,infra
RELIANCE,2020-03-03,1342.85,oil_refineries
SBIN,2020-03-03,289.85,banks
ICICIBANK,2020-03-03,514.75,banks
HDFCBANK,2020-03-03,1181.8,banks
BPCL,2020-03-03,425.0,oil_refineries
YESBANK,2020-03-03,31.2,banks
BAJFINANCE,2020-03-03,8963.65,finance
INDUSINDBK,2020-03-03,1108.05,banks
HDFC,2020-03-03,2191.4,finance
TCS,2020-03-03,2036.2,it
AXISBANK,2020-03-03,687.15,banks
LT,2020-03-03,1181.3,infra
TATAMOTORS,2020-03-03,130.35,auto
KOTAKBANK,2020-03-03,1626.3,banks
BHARTIARTL,2020-03-03,520.8,telecommunications
INFY,2020-03-03,747.0,it
POWERGRID,2020-03-03,191.7,power
MARUTI,2020-03-03,6386.05,auto
ONGC,2020-03-03,93.35,oil_refineries
TATASTEEL,2020-03-03,387.55,iron_steel
ASIANPAINT,2020-03-03,1800.55,chemical
HINDUNILVR,2020-03-03,2166.65,personal_care
SUNPHARMA,2020-03-03,393.55,pharmaceuticals
NTPC,2020-03-03,108.9,power
ZEEL,2020-03-03,251.1,media_entmt
COALINDIA,2020-03-03,178.2,mining
ITC,2020-03-03,193.85,other
VEDL,2020-03-03,119.55,mining
EICHERMOT,2020-03-03,17888.45,auto
IOC,2020-03-03,106.65,oil_refineries
DRREDDY,2020-03-03,3043.7,pharmaceuticals
BAJAJFINSV,2020-03-03,8963.65,finance
TITAN,2020-03-03,1247.0,other
TECHM,2020-03-03,752.3,it
ULTRACEMCO,2020-03-03,4299.9,chemical
UPL,2020-03-03,521.55,chemical
M&M,2020-03-03,466.25,auto
HCLTECH,2020-03-03,565.05,it
NESTLEIND,2020-03-03,16359.4,food
WIPRO,2020-03-03,223.7,it
BAJAJ-AUTO,2020-03-03,2692.25,auto
BRITANNIA,2020-03-03,3026.5,food
JSWSTEEL,2020-03-03,246.45,iron_steel
GRASIM,2020-03-03,700.05,other
GAIL,2020-03-03,103.2,oil_refineries
HEROMOTOCO,2020-03-03,2054.85,auto
HINDALCO,2020-03-03,159.3,iron_steel
INFRATEL,2020-03-03,219.35,telecommunications
CIPLA,2020-03-03,425.3,pharmaceuticals
ADANIPORTS,2020-03-03,347.3,infra
RELIANCE,2020-03-02,1316.15,oil_refineries
SBIN,2020-03-02,287.4,banks
ICICIBANK,2020-03-02,506.1,banks
HDFCBANK,2020-03-02,1179.6,banks
BPCL,2020-03-02,412.35,oil_refineries
YESBANK,2020-03-02,31.55,banks
BAJFINANCE,2020-03-02,8914.5,finance
INDUSINDBK,2020-03-02,1079.25,banks
HDFC,2020-03-02,2179.65,finance
TCS,2020-03-02,2001.3,it
AXISBANK,2020-03-02,684.2,banks
LT,2020-03-02,1160.9,infra
TATAMOTORS,2020-03-02,125.4,auto
KOTAKBANK,2020-03-02,1599.0,banks
BHARTIARTL,2020-03-02,518.35,telecommunications
INFY,2020-03-02,741.05,it
POWERGRID,2020-03-02,183.5,power
MARUTI,2020-03-02,6285.15,auto
ONGC,2020-03-02,89.1,oil_refineries
TATASTEEL,2020-03-02,364.05,iron_steel
ASIANPAINT,2020-03-02,1786.8,chemical
HINDUNILVR,2020-03-02,2159.45,personal_care
SUNPHARMA,2020-03-02,369.5,pharmaceuticals
NTPC,2020-03-02,103.9,power
ZEEL,2020-03-02,233.85,media_entmt
COALINDIA,2020-03-02,169.35,mining
ITC,2020-03-02,195.3,other
VEDL,2020-03-02,110.95,mining
EICHERMOT,2020-03-02,17013.4,auto
IOC,2020-03-02,103.95,oil_refineries
DRREDDY,2020-03-02,2905.55,pharmaceuticals
BAJAJFINSV,2020-03-02,8914.5,finance
TITAN,2020-03-02,1244.15,other
TECHM,2020-03-02,744.55,it
ULTRACEMCO,2020-03-02,4141.7,chemical
UPL,2020-03-02,514.35,chemical
M&M,2020-03-02,458.3,auto
HCLTECH,2020-03-02,549.7,it
NESTLEIND,2020-03-02,16109.95,food
WIPRO,2020-03-02,220.8,it
BAJAJ-AUTO,2020-03-02,2792.2,auto
BRITANNIA,2020-03-02,2949.1,food
JSWSTEEL,2020-03-02,235.0,iron_steel
GRASIM,2020-03-02,668.45,other
GAIL,2020-03-02,99.65,oil_refineries
HEROMOTOCO,2020-03-02,1975.45,auto
HINDALCO,2020-03-02,149.75,iron_steel
INFRATEL,2020-03-02,216.85,telecommunications
CIPLA,2020-03-02,401.95,pharmaceuticals
ADANIPORTS,2020-03-02,340.65,infra
RELIANCE,2020-02-28,1328.65,oil_refineries
SBIN,2020-02-28,303.0,banks
ICICIBANK,2020-02-28,497.25,banks
HDFCBANK,2020-02-28,1177.65,banks
BPCL,2020-02-28,426.35,oil_refineries
YESBANK,2020-02-28,34.6,banks
BAJFINANCE,2020-02-28,9050.75,finance
INDUSINDBK,2020-02-28,1104.05,banks
HDFC,2020-02-28,2175.75,finance
TCS,2020-02-28,2000.15,it
AXISBANK,2020-02-28,697.3,banks
LT,2020-02-28,1187.55,infra
TATAMOTORS,2020-02-28,128.95,auto
KOTAKBANK,2020-02-28,1620.35,banks
BHARTIARTL,2020-02-28,523.5,telecommunications
INFY,2020-02-28,731.7,it
POWERGRID,2020-02-28,181.5,power
MARUTI,2020-02-28,6283.1,auto
ONGC,2020-02-28,91.95,oil_refineries
TATASTEEL,2020-02-28,381.75,iron_steel
ASIANPAINT,2020-02-28,1797.95,chemical
HINDUNILVR,2020-02-28,2174.75,personal_care
SUNPHARMA,2020-02-28,372.9,pharmaceuticals
NTPC,2020-02-28,106.55,power
ZEEL,2020-02-28,239.3,media_entmt
COALINDIA,2020-02-28,168.4,mining
ITC,2020-02-28,197.55,other
VEDL,2020-02-28,114.0,mining
EICHERMOT,2020-02-28,16602.35,auto
IOC,2020-02-28,105.75,oil_refineries
DRREDDY,2020-02-28,2927.1,pharmaceuticals
BAJAJFINSV,2020-02-28,9050.75,finance
TITAN,2020-02-28,1254.5,other
TECHM,2020-02-28,744.4,it
ULTRACEMCO,2020-02-28,4219.6,chemical
UPL,2020-02-28,519.7,chemical
M&M,2020-02-28,457.05,auto
HCLTECH,2020-02-28,534.35,it
NESTLEIND,2020-02-28,15778.85,food
WIPRO,2020-02-28,221.45,it
BAJAJ-AUTO,2020-02-28,2890.0,auto
BRITANNIA,2020-02-28,2970.2,food
JSWSTEEL,2020-02-28,235.7,iron_steel
GRASIM,2020-02-28,687.2,other
GAIL,2020-02-28,104.4,oil_refineries
HEROMOTOCO,2020-02-28,2051.75,auto
HINDALCO,2020-02-28,155.9,iron_steel
INFRATEL,2020-02-28,214.45,telecommunications
CIPLA,2020-02-28,402.1,pharmaceuticals
ADANIPORTS,2020-02-28,342.2,infra
RELIANCE,2020-02-27,1386.25,oil_refineries
SBIN,2020-02-27,321.95,banks
ICICIBANK,2020-02-27,515.35,banks
HDFCBANK,2020-02-27,1199.45,banks
BPCL,2020-02-27,444.05,oil_refineries
YESBANK,2020-02-27,36.8,banks
BAJFINANCE,2020-02-27,9408.0,finance
INDUSINDBK,2020-02-27,1115.55,banks
HDFC,2020-02-27,2272.2,finance
TCS,2020-02-27,2105.5,it
AXISBANK,2020-02-27,735.85,banks
LT,2020-02-27,1210.35,infra
TATAMOTORS,2020-02-27,145.25,auto
KOTAKBANK,2020-02-27,1682.75,banks
BHARTIARTL,2020-02-27,531.65,telecommunications
INFY,2020-02-27,777.85,it
POWERGRID,2020-02-27,186.45,power
MARUTI,2020-02-27,6289.8,auto
ONGC,2020-02-27,93.35,oil_refineries
TATASTEEL,2020-02-27,412.8,iron_steel
ASIANPAINT,2020-02-27,1843.8,chemical
HINDUNILVR,2020-02-27,2254.95,personal_care
SUNPHARMA,2020-02-27,388.5,pharmaceuticals
NTPC,2020-02-27,109.05,power
ZEEL,2020-02-27,244.35,media_entmt
COALINDIA,2020-02-27,174.1,mining
ITC,2020-02-27,197.55,other
VEDL,2020-02-27,130.55,mining
EICHERMOT,2020-02-27,17053.4,auto
IOC,2020-02-27,105.65,oil_refineries
DRREDDY,2020-02-27,3067.05,pharmaceuticals
BAJAJFINSV,2020-02-27,9408.0,finance
TITAN,2020-02-27,1277.9,other
TECHM,2020-02-27,809.15,it
ULTRACEMCO,2020-02-27,4321.65,chemical
UPL,2020-02-27,550.85,chemical
M&M,2020-02-27,493.5,auto
HCLTECH,2020-02-27,573.05,it
NESTLEIND,2020-02-27,16263.75,food
WIPRO,2020-02-27,231.6,it
BAJAJ-AUTO,2020-02-27,2936.6,auto
BRITANNIA,2020-02-27,3026.05,food
JSWSTEEL,2020-02-27,252.1,iron_steel
GRASIM,2020-02-27,712.85,other
GAIL,2020-02-27,107.35,oil_refineries
HEROMOTOCO,2020-02-27,2110.25,auto
HINDALCO,2020-02-27,168.35,iron_steel
INFRATEL,2020-02-27,223.1,telecommunications
CIPLA,2020-02-27,421.2,pharmaceuticals
ADANIPORTS,2020-02-27,353.7,infra
RELIANCE,2020-02-26,1392.0,oil_refineries
SBIN,2020-02-26,328.2,banks
ICICIBANK,2020-02-26,523.7,banks
HDFCBANK,2020-02-26,1199.25,banks
BPCL,2020-02-26,448.8,oil_refineries
YESBANK,2020-02-26,36.55,banks
BAJFINANCE,2020-02-26,9387.0,finance
INDUSINDBK,2020-02-26,1135.0,banks
HDFC,2020-02-26,2281.45,finance
TCS,2020-02-26,2123.6,it
AXISBANK,2020-02-26,729.4,banks
LT,2020-02-26,1211.15,infra
TATAMOTORS,2020-02-26,144.55,auto
KOTAKBANK,2020-02-26,1666.5,banks
BHARTIARTL,2020-02-26,535.95,telecommunications
INFY,2020-02-26,782.75,it
POWERGRID,2020-02-26,185.85,power
MARUTI,2020-02-26,6234.85,auto
ONGC,2020-02-26,95.8,oil_refineries
TATASTEEL,2020-02-26,416.3,iron_steel
ASIANPAINT,2020-02-26,1826.65,chemical
HINDUNILVR,2020-02-26,2236.2,personal_care
SUNPHARMA,2020-02-26,374.7,pharmaceuticals
NTPC,2020-02-26,109.1,power
ZEEL,2020-02-26,251.4,media_entmt
COALINDIA,2020-02-26,173.8,mining
ITC,2020-02-26,198.6,other
VEDL,2020-02-26,130.25,mining
EICHERMOT,2020-02-26,17156.95,auto
IOC,2020-02-26,108.35,oil_refineries
DRREDDY,2020-02-26,3075.35,pharmaceuticals
BAJAJFINSV,2020-02-26,9387.0,finance
TITAN,2020-02-26,1255.1,other
TECHM,2020-02-26,811.45,it
ULTRACEMCO,2020-02-26,4341.5,chemical
UPL,2020-02-26,563.0,chemical
M&M,2020-02-26,503.0,auto
HCLTECH,2020-02-26,583.6,it
NESTLEIND,2020-02-26,16240.15,food
WIPRO,2020-02-26,239.9,it
BAJAJ-AUTO,2020-02-26,2946.6,auto
BRITANNIA,2020-02-26,3041.35,food
JSWSTEEL,2020-02-26,260.8,iron_steel
GRASIM,2020-02-26,702.8,other
GAIL,2020-02-26,108.05,oil_refineries
HEROMOTOCO,2020-02-26,2142.55,auto
HINDALCO,2020-02-26,169.9,iron_steel
INFRATEL,2020-02-26,218.75,telecommunications
CIPLA,2020-02-26,422.2,pharmaceuticals
ADANIPORTS,2020-02-26,358.4,infra
RELIANCE,2020-02-25,1416.4,oil_refineries
SBIN,2020-02-25,326.8,banks
ICICIBANK,2020-02-25,530.95,banks
HDFCBANK,2020-02-25,1200.3,banks
BPCL,2020-02-25,456.75,oil_refineries
YESBANK,2020-02-25,35.15,banks
BAJFINANCE,2020-02-25,9525.0,finance
INDUSINDBK,2020-02-25,1153.85,banks
HDFC,2020-02-25,2302.6,finance
TCS,2020-02-25,2156.15,it
AXISBANK,2020-02-25,728.75,banks
LT,2020-02-25,1242.05,infra
TATAMOTORS,2020-02-25,149.9,auto
KOTAKBANK,2020-02-25,1675.8,banks
BHARTIARTL,2020-02-25,535.25,telecommunications
INFY,2020-02-25,798.4,it
POWERGRID,2020-02-25,186.15,power
MARUTI,2020-02-25,6414.55,auto
ONGC,2020-02-25,97.55,oil_refineries
TATASTEEL,2020-02-25,421.3,iron_steel
ASIANPAINT,2020-02-25,1826.1,chemical
HINDUNILVR,2020-02-25,2233.6,personal_care
SUNPHARMA,2020-02-25,388.9,pharmaceuticals
NTPC,2020-02-25,110.1,power
ZEEL,2020-02-25,251.9,media_entmt
COALINDIA,2020-02-25,175.1,mining
ITC,2020-02-25,201.8,other
VEDL,2020-02-25,132.7,mining
EICHERMOT,2020-02-25,17532.3,auto
IOC,2020-02-25,110.45,oil_refineries
DRREDDY,2020-02-25,3086.9,pharmaceuticals
BAJAJFINSV,2020-02-25,9525.0,finance
TITAN,2020-02-25,1260.1,other
TECHM,2020-02-25,822.1,it
ULTRACEMCO,2020-02-25,4344.0,chemical
UPL,2020-02-25,566.35,chemical
M&M,2020-02-25,508.95,auto
HCLTECH,2020-02-25,582.45,it
NESTLEIND,2020-02-25,16380.5,food
WIPRO,2020-02-25,244.1,it
BAJAJ-AUTO,2020-02-25,2947.4,auto
BRITANNIA,2020-02-25,3033.55,food
JSWSTEEL,2020-02-25,262.6,iron_steel
GRASIM,2020-02-25,720.4,other
GAIL,2020-02-25,114.0,oil_refineries
HEROMOTOCO,2020-02-25,2184.15,auto
HINDALCO,2020-02-25,174.45,iron_steel
INFRATEL,2020-02-25,216.3,telecommunications
CIPLA,2020-02-25,425.8,pharmaceuticals
ADANIPORTS,2020-02-25,358.4,infra
RELIANCE,2020-02-24,1444.95,oil_refineries
SBIN,2020-02-24,322.95,banks
ICICIBANK,2020-02-24,529.85,banks
HDFCBANK,2020-02-24,1209.95,banks
BPCL,2020-02-24,464.65,oil_refineries
YESBANK,2020-02-24,34.95,banks
BAJFINANCE,2020-02-24,9466.9,finance
INDUSINDBK,2020-02-24,1170.25,banks
HDFC,2020-02-24,2292.3,finance
TCS,2020-02-24,2115.35,it
AXISBANK,2020-02-24,725.45,banks
LT,2020-02-24,1259.7,infra
TATAMOTORS,2020-02-24,150.65,auto
KOTAKBANK,2020-02-24,1678.25,banks
BHARTIARTL,2020-02-24,529.9,telecommunications
INFY,2020-02-24,795.85,it
POWERGRID,2020-02-24,186.1,power
MARUTI,2020-02-24,6470.4,auto
ONGC,2020-02-24,98.05,oil_refineries
TATASTEEL,2020-02-24,415.45,iron_steel
ASIANPAINT,2020-02-24,1818.95,chemical
HINDUNILVR,2020-02-24,2215.15,personal_care
SUNPHARMA,2020-02-24,397.85,pharmaceuticals
NTPC,2020-02-24,109.7,power
ZEEL,2020-02-24,249.1,media_entmt
COALINDIA,2020-02-24,174.85,mining
ITC,2020-02-24,203.0,other
VEDL,2020-02-24,133.2,mining
EICHERMOT,2020-02-24,17949.95,auto
IOC,2020-02-24,110.55,oil_refineries
DRREDDY,2020-02-24,3176.3,pharmaceuticals
BAJAJFINSV,2020-02-24,9466.9,finance
TITAN,2020-02-24,1279.9,other
TECHM,2020-02-24,820.1,it
ULTRACEMCO,2020-02-24,4395.0,chemical
UPL,2020-02-24,573.25,chemical
M&M,2020-02-24,513.2,auto
HCLTECH,2020-02-24,595.15,it
NESTLEIND,2020-02-24,16337.25,food
WIPRO,2020-02-24,244.2,it
BAJAJ-AUTO,2020-02-24,2980.5,auto
BRITANNIA,2020-02-24,3036.2,food
JSWSTEEL,2020-02-24,258.95,iron_steel
GRASIM,2020-02-24,724.9,other
GAIL,2020-02-24,116.8,oil_refineries
HEROMOTOCO,2020-02-24,2184.2,auto
HINDALCO,2020-02-24,179.05,iron_steel
INFRATEL,2020-02-24,215.95,telecommunications
CIPLA,2020-02-24,430.15,pharmaceuticals
ADANIPORTS,2020-02-24,362.25,infra
RELIANCE,2020-02-20,1485.95,oil_refineries
SBIN,2020-02-20,327.65,banks
ICICIBANK,2020-02-20,547.0,banks
HDFCBANK,2020-02-20,1217.1,banks
BPCL,2020-02-20,471.75,oil_refineries
YESBANK,2020-02-20,35.45,banks
BAJFINANCE,2020-02-20,9709.7,finance
INDUSINDBK,2020-02-20,1182.2,banks
HDFC,2020-02-20,2369.5,finance
TCS,2020-02-20,2156.8,it
AXISBANK,2020-02-20,744.3,banks
LT,2020-02-20,1280.6,infra
TATAMOTORS,2020-02-20,158.5,auto
KOTAKBANK,2020-02-20,1685.95,banks
BHARTIARTL,2020-02-20,545.6,telecommunications
INFY,2020-02-20,797.0,it
POWERGRID,2020-02-20,189.25,power
MARUTI,2020-02-20,6757.6,auto
ONGC,2020-02-20,102.8,oil_refineries
TATASTEEL,2020-02-20,443.55,iron_steel
ASIANPAINT,2020-02-20,1842.25,chemical
HINDUNILVR,2020-02-20,2248.25,personal_care
SUNPHARMA,2020-02-20,404.95,pharmaceuticals
NTPC,2020-02-20,111.35,power
ZEEL,2020-02-20,256.8,media_entmt
COALINDIA,2020-02-20,179.35,mining
ITC,2020-02-20,207.45,other
VEDL,2020-02-20,142.35,mining
EICHERMOT,2020-02-20,18848.65,auto
IOC,2020-02-20,112.3,oil_refineries
DRREDDY,2020-02-20,3255.3,pharmaceuticals
BAJAJFINSV,2020-02-20,9709.7,finance
TITAN,2020-02-20,1322.85,other
TECHM,2020-02-20,829.6,it
ULTRACEMCO,2020-02-20,4428.1,chemical
UPL,2020-02-20,584.35,chemical
M&M,2020-02-20,524.85,auto
HCLTECH,2020-02-20,608.05,it
NESTLEIND,2020-02-20,16539.5,food
WIPRO,2020-02-20,245.7,it
BAJAJ-AUTO,2020-02-20,3065.5,auto
BRITANNIA,2020-02-20,3059.4,food
JSWSTEEL,2020-02-20,281.8,iron_steel
GRASIM,2020-02-20,751.3,other
GAIL,2020-02-20,119.3,oil_refineries
HEROMOTOCO,2020-02-20,2240.25,auto
HINDALCO,2020-02-20,189.95,iron_steel
INFRATEL,2020-02-20,226.2,telecommunications
CIPLA,2020-02-20,435.75,pharmaceuticals
ADANIPORTS,2020-02-20,370.85,infra
RELIANCE,2020-02-19,1503.8,oil_refineries
SBIN,2020-02-19,320.35,banks
ICICIBANK,2020-02-19,544.8,banks
HDFCBANK,2020-02-19,1227.2,banks
BPCL,2020-02-19,475.55,oil_refineries
YESBANK,2020-02-19,35.3,banks
BAJFINANCE,2020-02-19,9758.65,finance
INDUSINDBK,2020-02-19,1142.15,banks
HDFC,2020-02-19,2377.25,finance
TCS,2020-02-19,2196.35,it
AXISBANK,2020-02-19,741.05,banks
LT,2020-02-19,1281.4,infra
TATAMOTORS,2020-02-19,158.05,auto
KOTAKBANK,2020-02-19,1701.1,banks
BHARTIARTL,2020-02-19,543.4,telecommunications
INFY,2020-02-19,800.45,it
POWERGRID,2020-02-19,187.5,power
MARUTI,2020-02-19,6756.6,auto
ONGC,2020-02-19,101.7,oil_refineries
TATASTEEL,2020-02-19,433.2,iron_steel
ASIANPAINT,2020-02-19,1884.9,chemical
HINDUNILVR,2020-02-19,2292.15,personal_care
SUNPHARMA,2020-02-19,403.55,pharmaceuticals
NTPC,2020-02-19,112.05,power
ZEEL,2020-02-19,252.25,media_entmt
COALINDIA,2020-02-19,177.75,mining
ITC,2020-02-19,206.7,other
VEDL,2020-02-19,142.65,mining
EICHERMOT,2020-02-19,18875.2,auto
IOC,2020-02-19,114.2,oil_refineries
DRREDDY,2020-02-19,3278.15,pharmaceuticals
BAJAJFINSV,2020-02-19,9758.65,finance
TITAN,2020-02-19,1329.6,other
TECHM,2020-02-19,840.9,it
ULTRACEMCO,2020-02-19,4473.1,chemical
UPL,2020-02-19,585.2,chemical
M&M,2020-02-19,526.4,auto
HCLTECH,2020-02-19,605.75,it
NESTLEIND,2020-02-19,16785.05,food
WIPRO,2020-02-19,247.6,it
BAJAJ-AUTO,2020-02-19,3090.9,auto
BRITANNIA,2020-02-19,3082.25,food
JSWSTEEL,2020-02-19,280.85,iron_steel
GRASIM,2020-02-19,757.15,other
GAIL,2020-02-19,119.85,oil_refineries
HEROMOTOCO,2020-02-19,2251.6,auto
HINDALCO,2020-02-19,188.1,iron_steel
INFRATEL,2020-02-19,225.1,telecommunications
CIPLA,2020-02-19,447.5,pharmaceuticals
ADANIPORTS,2020-02-19,371.3,infra
RELIANCE,2020-02-18,1467.4,oil_refineries
SBIN,2020-02-18,317.55,banks
ICICIBANK,2020-02-18,541.2,banks
HDFCBANK,2020-02-18,1213.25,banks
BPCL,2020-02-18,470.75,oil_refineries
YESBANK,2020-02-18,35.05,banks
BAJFINANCE,2020-02-18,9529.5,finance
INDUSINDBK,2020-02-18,1140.7,banks
HDFC,2020-02-18,2318.8,finance
TCS,2020-02-18,2215.75,it
AXISBANK,2020-02-18,733.65,banks
LT,2020-02-18,1286.35,infra
TATAMOTORS,2020-02-18,161.6,auto
KOTAKBANK,2020-02-18,1691.0,banks
BHARTIARTL,2020-02-18,548.25,telecommunications
INFY,2020-02-18,797.65,it
POWERGRID,2020-02-18,185.0,power
MARUTI,2020-02-18,6781.1,auto
ONGC,2020-02-18,99.3,oil_refineries
TATASTEEL,2020-02-18,431.4,iron_steel
ASIANPAINT,2020-02-18,1863.65,chemical
HINDUNILVR,2020-02-18,2234.4,personal_care
SUNPHARMA,2020-02-18,408.65,pharmaceuticals
NTPC,2020-02-18,109.6,power
ZEEL,2020-02-18,245.6,media_entmt
COALINDIA,2020-02-18,171.85,mining
ITC,2020-02-18,203.85,other
VEDL,2020-02-18,140.55,mining
EICHERMOT,2020-02-18,18760.35,auto
IOC,2020-02-18,112.65,oil_refineries
DRREDDY,2020-02-18,3251.35,pharmaceuticals
BAJAJFINSV,2020-02-18,9529.5,finance
TITAN,2020-02-18,1311.0,other
TECHM,2020-02-18,838.8,it
ULTRACEMCO,2020-02-18,4475.7,chemical
UPL,2020-02-18,585.2,chemical
M&M,2020-02-18,523.2,auto
HCLTECH,2020-02-18,607.05,it
NESTLEIND,2020-02-18,16403.85,food
WIPRO,2020-02-18,244.05,it
BAJAJ-AUTO,2020-02-18,3082.5,auto
BRITANNIA,2020-02-18,3066.45,food
JSWSTEEL,2020-02-18,284.8,iron_steel
GRASIM,2020-02-18,723.9,other
GAIL,2020-02-18,119.45,oil_refineries
HEROMOTOCO,2020-02-18,2252.65,auto
HINDALCO,2020-02-18,184.35,iron_steel
INFRATEL,2020-02-18,210.0,telecommunications
CIPLA,2020-02-18,436.0,pharmaceuticals
ADANIPORTS,2020-02-18,366.6,infra
RELIANCE,2020-02-17,1478.25,oil_refineries
SBIN,2020-02-17,314.2,banks
ICICIBANK,2020-02-17,541.6,banks
HDFCBANK,2020-02-17,1217.15,banks
BPCL,2020-02-17,461.65,oil_refineries
YESBANK,2020-02-17,37.15,banks
BAJFINANCE,2020-02-17,9528.85,finance
INDUSINDBK,2020-02-17,1172.95,banks
HDFC,2020-02-17,2350.25,finance
TCS,2020-02-17,2203.25,it
AXISBANK,2020-02-17,738.4,banks
LT,2020-02-17,1280.2,infra
TATAMOTORS,2020-02-17,169.1,auto
KOTAKBANK,2020-02-17,1691.1,banks
BHARTIARTL,2020-02-17,564.85,telecommunications
INFY,2020-02-17,789.45,it
POWERGRID,2020-02-17,183.6,power
MARUTI,2020-02-17,6906.75,auto
ONGC,2020-02-17,99.95,oil_refineries
TATASTEEL,2020-02-17,436.85,iron_steel
ASIANPAINT,2020-02-17,1881.4,chemical
HINDUNILVR,2020-02-17,2252.6,personal_care
SUNPHARMA,2020-02-17,408.4,pharmaceuticals
NTPC,2020-02-17,110.3,power
ZEEL,2020-02-17,239.2,media_entmt
COALINDIA,2020-02-17,167.85,mining
ITC,2020-02-17,204.8,other
VEDL,2020-02-17,142.1,mining
EICHERMOT,2020-02-17,18535.9,auto
IOC,2020-02-17,111.8,oil_refineries
DRREDDY,2020-02-17,3295.55,pharmaceuticals
BAJAJFINSV,2020-02-17,9528.85,finance
TITAN,2020-02-17,1316.05,other
TECHM,2020-02-17,833.25,it
ULTRACEMCO,2020-02-17,4449.85,chemical
UPL,2020-02-17,595.0,chemical
M&M,2020-02-17,522.75,auto
HCLTECH,2020-02-17,613.45,it
NESTLEIND,2020-02-17,16588.45,food
WIPRO,2020-02-17,243.8,it
BAJAJ-AUTO,2020-02-17,3075.6,auto
BRITANNIA,2020-02-17,3084.1,food
JSWSTEEL,2020-02-17,288.15,iron_steel
GRASIM,2020-02-17,737.4,other
GAIL,2020-02-17,118.0,oil_refineries
HEROMOTOCO,2020-02-17,2283.35,auto
HINDALCO,2020-02-17,190.25,iron_steel
INFRATEL,2020-02-17,235.0,telecommunications
CIPLA,2020-02-17,431.9,pharmaceuticals
ADANIPORTS,2020-02-17,362.8,infra
RELIANCE,2020-02-14,1487.6,oil_refineries
SBIN,2020-02-14,319.4,banks
ICICIBANK,2020-02-14,545.8,banks
HDFCBANK,2020-02-14,1219.35,banks
BPCL,2020-02-14,476.45,oil_refineries
YESBANK,2020-02-14,38.9,banks
BAJFINANCE,2020-02-14,9690.5,finance
INDUSINDBK,2020-02-14,1176.0,banks
HDFC,2020-02-14,2401.75,finance
TCS,2020-02-14,2184.2,it
AXISBANK,2020-02-14,736.5,banks
LT,2020-02-14,1295.15,infra
TATAMOTORS,2020-02-14,169.1,auto
KOTAKBANK,2020-02-14,1680.95,banks
BHARTIARTL,2020-02-14,565.0,telecommunications
INFY,2020-02-14,786.45,it
POWERGRID,2020-02-14,184.1,power
MARUTI,2020-02-14,6913.8,auto
ONGC,2020-02-14,103.3,oil_refineries
TATASTEEL,2020-02-14,434.55,iron_steel
ASIANPAINT,2020-02-14,1877.05,chemical
HINDUNILVR,2020-02-14,2255.05,personal_care
SUNPHARMA,2020-02-14,418.55,pharmaceuticals
NTPC,2020-02-14,112.7,power
ZEEL,2020-02-14,238.75,media_entmt
COALINDIA,2020-02-14,174.75,mining
ITC,2020-02-14,207.7,other
VEDL,2020-02-14,141.1,mining
EICHERMOT,2020-02-14,18703.55,auto
IOC,2020-02-14,115.1,oil_refineries
DRREDDY,2020-02-14,3304.3,pharmaceuticals
BAJAJFINSV,2020-02-14,9690.5,finance
TITAN,2020-02-14,1293.45,other
TECHM,2020-02-14,834.15,it
ULTRACEMCO,2020-02-14,4434.35,chemical
UPL,2020-02-14,591.65,chemical
M&M,2020-02-14,523.0,auto
HCLTECH,2020-02-14,621.65,it
NESTLEIND,2020-02-14,16356.45,food
WIPRO,2020-02-14,242.9,it
BAJAJ-AUTO,2020-02-14,3146.4,auto
